Category Name,Timestamp,Confidence
scrofa,0.0,0.99
scrofa,0.03333333333333333,0.99
scrofa,0.06666666666666667,0.95
scrofa,0.1,0.97
scrofa,0.13333333333333333,0.97
scrofa,0.16666666666666666,0.95
scrofa,0.2,0.97
scrofa,0.23333333333333334,0.98
scrofa,0.26666666666666666,0.99
scrofa,0.3,0.98
scrofa,0.3333333333333333,0.96
scrofa,0.36666666666666664,0.9
scrofa,0.4,0.73
scrofa,0.7,0.95
scrofa,0.7333333333333333,0.52
scrofa,0.7666666666666666,0.87
scrofa,0.8,0.95
scrofa,0.8333333333333334,0.85
scrofa,0.8666666666666667,0.97
scrofa,0.9,0.93
scrofa,0.9333333333333333,0.88
scrofa,0.9666666666666667,0.93
scrofa,1.0,0.96
scrofa,1.0333333333333332,0.96
scrofa,1.0666666666666667,0.98
scrofa,1.1,0.98
scrofa,1.1333333333333333,0.98
scrofa,1.1666666666666667,0.94
scrofa,1.2,0.95
scrofa,1.2333333333333334,0.95
scrofa,1.2666666666666666,0.94
scrofa,1.3,0.95
scrofa,1.3333333333333333,0.95
scrofa,1.3666666666666667,0.96
scrofa,1.4,0.97
scrofa,1.4333333333333333,0.96
scrofa,1.4666666666666666,0.96
scrofa,1.5,0.97
scrofa,1.5333333333333332,0.97
scrofa,1.5666666666666667,0.97
scrofa,1.6,0.93
scrofa,1.6333333333333333,0.85
scrofa,1.6666666666666667,0.94
scrofa,1.7,0.97
scrofa,1.7333333333333334,0.92
scrofa,1.7666666666666666,0.95
scrofa,1.8,0.95
scrofa,1.8333333333333333,0.96
scrofa,1.8666666666666667,0.93
scrofa,1.9,0.92
scrofa,1.9333333333333333,0.93
scrofa,1.9666666666666666,0.93
scrofa,2.0,0.91
scrofa,2.033333333333333,0.91
scrofa,2.0666666666666664,0.9
scrofa,2.1,0.9
scrofa,2.1333333333333333,0.87
scrofa,2.1666666666666665,0.87
scrofa,2.2,0.87
scrofa,2.2333333333333334,0.87
scrofa,2.2666666666666666,0.88
scrofa,2.3,0.87
scrofa,2.3333333333333335,0.86
scrofa,2.3666666666666667,0.87
scrofa,2.4,0.86
scrofa,2.433333333333333,0.88
scrofa,2.466666666666667,0.88
scrofa,2.5,0.86
scrofa,2.533333333333333,0.87
scrofa,2.5666666666666664,0.89
scrofa,2.6,0.91
scrofa,2.6333333333333333,0.9
scrofa,2.6666666666666665,0.88
scrofa,2.7,0.86
scrofa,2.7333333333333334,0.89
scrofa,2.7666666666666666,0.89
scrofa,2.8,0.87
scrofa,2.8333333333333335,0.92
scrofa,2.8666666666666667,0.92
scrofa,2.9,0.9
scrofa,2.933333333333333,0.93
scrofa,2.966666666666667,0.92
scrofa,3.0,0.93
scrofa,3.033333333333333,0.87
scrofa,3.0666666666666664,0.88
scrofa,3.1,0.92
scrofa,3.1333333333333333,0.93
scrofa,3.1666666666666665,0.91
scrofa,3.2,0.89
scrofa,3.2333333333333334,0.9
scrofa,3.2666666666666666,0.89
scrofa,3.3,0.9
scrofa,3.3333333333333335,0.9
scrofa,3.3666666666666667,0.9
scrofa,3.4,0.9
scrofa,3.433333333333333,0.91
scrofa,3.466666666666667,0.91
scrofa,3.5,0.9
scrofa,3.533333333333333,0.9
scrofa,3.5666666666666664,0.91
scrofa,3.6,0.91
scrofa,3.6333333333333333,0.88
scrofa,3.6666666666666665,0.9
scrofa,3.6999999999999997,0.9
scrofa,3.7333333333333334,0.92
scrofa,3.7666666666666666,0.9
scrofa,3.8,0.91
scrofa,3.8333333333333335,0.93
scrofa,3.8666666666666667,0.92
scrofa,3.933333333333333,0.6
scrofa,3.966666666666667,0.51
scrofa,4.0,0.51
scrofa,4.166666666666667,0.51
scrofa,4.3,0.5
scrofa,4.366666666666666,0.59
scrofa,5.1,0.65
scrofa,5.133333333333333,0.76
scrofa,5.166666666666667,0.63
scrofa,5.2,0.62
scrofa,5.233333333333333,0.64
scrofa,5.266666666666667,0.67
scrofa,5.3,0.68
scrofa,5.333333333333333,0.5
scrofa,5.4,0.7
scrofa,6.5,0.57
scrofa,6.533333333333333,0.73
scrofa,6.566666666666666,0.7
scrofa,6.6,0.71
scrofa,6.866666666666666,0.52
scrofa,6.8999999999999995,0.82
scrofa,6.933333333333334,0.87
scrofa,6.966666666666667,0.82
scrofa,6.966666666666667,0.81
scrofa,7.0,0.85
scrofa,7.033333333333333,0.97
scrofa,7.066666666666666,0.99
scrofa,7.066666666666666,0.68
scrofa,7.1,0.97
scrofa,7.133333333333333,0.9
scrofa,7.233333333333333,0.51
scrofa,7.266666666666667,0.69
scrofa,7.3,0.65
scrofa,7.366666666666666,0.91
scrofa,7.3999999999999995,0.97
scrofa,7.433333333333334,0.81
scrofa,7.466666666666667,0.93
scrofa,7.5,0.96
scrofa,7.533333333333333,0.87
scrofa,7.566666666666666,0.98
scrofa,7.6,0.96
scrofa,7.633333333333333,0.93
scrofa,7.666666666666667,0.97
scrofa,7.7,0.97
scrofa,7.733333333333333,0.97
scrofa,7.766666666666667,0.88
scrofa,7.8,0.86
scrofa,7.833333333333333,0.85
scrofa,7.866666666666666,0.9
scrofa,7.8999999999999995,0.91
scrofa,7.933333333333334,0.92
