Category Name,Timestamp,Confidence
scrofa,5.92,0.95
scrofa,5.96,0.95
scrofa,6.0,0.95
scrofa,6.04,0.96
scrofa,6.08,0.97
scrofa,6.12,0.95
scrofa,6.16,0.95
scrofa,6.2,0.98
scrofa,6.24,0.97
scrofa,6.28,0.97
scrofa,6.32,0.98
scrofa,6.36,0.98
scrofa,6.4,0.98
scrofa,6.44,0.98
scrofa,6.48,0.98
scrofa,6.520000000000001,0.98
scrofa,6.5600000000000005,0.98
scrofa,6.6000000000000005,0.98
scrofa,6.640000000000001,0.99
scrofa,6.680000000000001,0.99
scrofa,6.720000000000001,0.99
scrofa,6.760000000000001,0.99
scrofa,6.800000000000001,0.99
scrofa,6.840000000000001,0.99
scrofa,6.88,0.99
scrofa,6.92,0.98
scrofa,6.96,0.98
scrofa,7.0,0.99
scrofa,7.04,0.98
scrofa,7.08,0.98
scrofa,7.12,0.99
scrofa,7.16,0.99
scrofa,7.2,0.98
scrofa,7.24,0.98
scrofa,7.28,0.98
scrofa,7.32,0.98
scrofa,7.36,0.98
scrofa,7.4,0.99
scrofa,7.44,0.99
scrofa,7.48,0.99
scrofa,7.520000000000001,0.99
scrofa,7.5600000000000005,0.99
scrofa,7.6000000000000005,0.99
scrofa,7.640000000000001,0.99
scrofa,7.680000000000001,0.99
scrofa,7.720000000000001,0.99
scrofa,7.760000000000001,0.99
scrofa,7.800000000000001,0.99
scrofa,7.840000000000001,0.99
scrofa,7.880000000000001,0.99
scrofa,7.920000000000001,0.99
scrofa,7.96,0.99
scrofa,8.0,0.99
scrofa,8.040000000000001,0.98
scrofa,8.08,0.98
scrofa,8.120000000000001,0.97
scrofa,8.16,0.97
scrofa,8.200000000000001,0.98
scrofa,8.24,0.99
scrofa,8.280000000000001,0.99
scrofa,8.32,0.99
scrofa,8.360000000000001,0.99
scrofa,8.4,0.99
scrofa,8.440000000000001,0.99
scrofa,8.48,0.99
scrofa,8.52,0.98
