Category Name,Timestamp,Confidence
scrofa,2025-01-10 13:37:19,0.81
scrofa,2025-01-10 13:37:19,0.62
scrofa,2025-01-10 13:37:20,0.81
scrofa,2025-01-10 13:37:20,0.65
scrofa,2025-01-10 13:37:20,0.81
scrofa,2025-01-10 13:37:20,0.59
scrofa,2025-01-10 13:37:20,0.9
scrofa,2025-01-10 13:37:20,0.8
scrofa,2025-01-10 13:37:20,0.55
scrofa,2025-01-10 13:37:20,0.79
scrofa,2025-01-10 13:37:20,0.59
scrofa,2025-01-10 13:37:20,0.79
scrofa,2025-01-10 13:37:20,0.58
scrofa,2025-01-10 13:37:20,0.8
scrofa,2025-01-10 13:37:20,0.58
scrofa,2025-01-10 13:37:20,0.8
scrofa,2025-01-10 13:37:20,0.61
scrofa,2025-01-10 13:37:20,0.81
scrofa,2025-01-10 13:37:20,0.6
scrofa,2025-01-10 13:37:20,0.82
scrofa,2025-01-10 13:37:20,0.63
scrofa,2025-01-10 13:37:20,0.81
scrofa,2025-01-10 13:37:20,0.61
scrofa,2025-01-10 13:37:21,0.81
scrofa,2025-01-10 13:37:21,0.59
scrofa,2025-01-10 13:37:21,0.81
scrofa,2025-01-10 13:37:21,0.62
scrofa,2025-01-10 13:37:21,0.81
scrofa,2025-01-10 13:37:21,0.63
scrofa,2025-01-10 13:37:21,0.92
scrofa,2025-01-10 13:37:21,0.8
scrofa,2025-01-10 13:37:21,0.6
scrofa,2025-01-10 13:37:21,0.77
scrofa,2025-01-10 13:37:21,0.6
scrofa,2025-01-10 13:37:21,0.79
scrofa,2025-01-10 13:37:21,0.54
scrofa,2025-01-10 13:37:21,0.89
scrofa,2025-01-10 13:37:21,0.8
scrofa,2025-01-10 13:37:21,0.57
scrofa,2025-01-10 13:37:21,0.9
scrofa,2025-01-10 13:37:21,0.82
scrofa,2025-01-10 13:37:21,0.61
scrofa,2025-01-10 13:37:21,0.82
scrofa,2025-01-10 13:37:21,0.58
scrofa,2025-01-10 13:37:21,0.89
scrofa,2025-01-10 13:37:21,0.82
scrofa,2025-01-10 13:37:21,0.6
scrofa,2025-01-10 13:37:22,0.81
scrofa,2025-01-10 13:37:22,0.51
scrofa,2025-01-10 13:37:22,0.9
scrofa,2025-01-10 13:37:22,0.82
scrofa,2025-01-10 13:37:22,0.56
scrofa,2025-01-10 13:37:22,0.79
scrofa,2025-01-10 13:37:22,0.6
scrofa,2025-01-10 13:37:22,0.84
scrofa,2025-01-10 13:37:22,0.56
scrofa,2025-01-10 13:37:22,0.82
scrofa,2025-01-10 13:37:22,0.61
scrofa,2025-01-10 13:37:22,0.82
scrofa,2025-01-10 13:37:22,0.64
scrofa,2025-01-10 13:37:22,0.9
scrofa,2025-01-10 13:37:22,0.84
scrofa,2025-01-10 13:37:22,0.58
scrofa,2025-01-10 13:37:22,0.82
scrofa,2025-01-10 13:37:22,0.6
scrofa,2025-01-10 13:37:22,0.86
