Category Name,Timestamp,Confidence
scrofa,2025-01-10 13:37:24,0.8
scrofa,2025-01-10 13:37:24,0.57
scrofa,2025-01-10 13:37:24,0.9
scrofa,2025-01-10 13:37:24,0.78
scrofa,2025-01-10 13:37:24,0.62
scrofa,2025-01-10 13:37:24,0.8
scrofa,2025-01-10 13:37:24,0.6
scrofa,2025-01-10 13:37:24,0.8
scrofa,2025-01-10 13:37:24,0.57
scrofa,2025-01-10 13:37:24,0.75
scrofa,2025-01-10 13:37:24,0.59
scrofa,2025-01-10 13:37:24,0.81
scrofa,2025-01-10 13:37:24,0.56
scrofa,2025-01-10 13:37:24,0.9
scrofa,2025-01-10 13:37:24,0.81
scrofa,2025-01-10 13:37:24,0.56
scrofa,2025-01-10 13:37:25,0.76
scrofa,2025-01-10 13:37:25,0.63
scrofa,2025-01-10 13:37:25,0.82
scrofa,2025-01-10 13:37:25,0.6
scrofa,2025-01-10 13:37:25,0.82
scrofa,2025-01-10 13:37:25,0.6
scrofa,2025-01-10 13:37:25,0.82
scrofa,2025-01-10 13:37:25,0.6
scrofa,2025-01-10 13:37:25,0.91
scrofa,2025-01-10 13:37:25,0.79
scrofa,2025-01-10 13:37:25,0.59
scrofa,2025-01-10 13:37:25,0.85
scrofa,2025-01-10 13:37:25,0.57
scrofa,2025-01-10 13:37:25,0.88
scrofa,2025-01-10 13:37:25,0.57
scrofa,2025-01-10 13:37:25,0.88
scrofa,2025-01-10 13:37:25,0.58
scrofa,2025-01-10 13:37:25,0.86
scrofa,2025-01-10 13:37:25,0.6
scrofa,2025-01-10 13:37:26,0.88
scrofa,2025-01-10 13:37:26,0.58
scrofa,2025-01-10 13:37:26,0.84
scrofa,2025-01-10 13:37:26,0.6
scrofa,2025-01-10 13:37:26,0.86
scrofa,2025-01-10 13:37:26,0.52
scrofa,2025-01-10 13:37:26,0.84
scrofa,2025-01-10 13:37:26,0.55
scrofa,2025-01-10 13:37:26,0.83
scrofa,2025-01-10 13:37:26,0.58
scrofa,2025-01-10 13:37:26,0.84
scrofa,2025-01-10 13:37:26,0.61
scrofa,2025-01-10 13:37:26,0.8
scrofa,2025-01-10 13:37:26,0.57
scrofa,2025-01-10 13:37:26,0.84
scrofa,2025-01-10 13:37:26,0.59
scrofa,2025-01-10 13:37:26,0.87
scrofa,2025-01-10 13:37:26,0.51
scrofa,2025-01-10 13:37:26,0.83
scrofa,2025-01-10 13:37:26,0.51
scrofa,2025-01-10 13:37:27,0.8
scrofa,2025-01-10 13:37:27,0.64
scrofa,2025-01-10 13:37:27,0.8
scrofa,2025-01-10 13:37:27,0.6
scrofa,2025-01-10 13:37:27,0.8
scrofa,2025-01-10 13:37:27,0.57
scrofa,2025-01-10 13:37:27,0.78
scrofa,2025-01-10 13:37:27,0.57
scrofa,2025-01-10 13:37:27,0.77
scrofa,2025-01-10 13:37:27,0.57
scrofa,2025-01-10 13:37:27,0.78
scrofa,2025-01-10 13:37:27,0.59
scrofa,2025-01-10 13:37:27,0.9
scrofa,2025-01-10 13:37:27,0.81
scrofa,2025-01-10 13:37:27,0.61
scrofa,2025-01-10 13:37:27,0.83
scrofa,2025-01-10 13:37:27,0.54
scrofa,2025-01-10 13:37:27,0.81
scrofa,2025-01-10 13:37:27,0.55
scrofa,2025-01-10 13:37:28,0.91
scrofa,2025-01-10 13:37:28,0.82
scrofa,2025-01-10 13:37:28,0.58
scrofa,2025-01-10 13:37:28,0.91
scrofa,2025-01-10 13:37:28,0.85
scrofa,2025-01-10 13:37:28,0.53
scrofa,2025-01-10 13:37:28,0.85
scrofa,2025-01-10 13:37:28,0.58
scrofa,2025-01-10 13:37:28,0.78
scrofa,2025-01-10 13:37:28,0.64
scrofa,2025-01-10 13:37:28,0.78
scrofa,2025-01-10 13:37:28,0.61
scrofa,2025-01-10 13:37:28,0.78
scrofa,2025-01-10 13:37:28,0.65
scrofa,2025-01-10 13:37:28,0.79
scrofa,2025-01-10 13:37:28,0.53
scrofa,2025-01-10 13:37:28,0.76
scrofa,2025-01-10 13:37:28,0.57
scrofa,2025-01-10 13:37:28,0.8
scrofa,2025-01-10 13:37:28,0.58
scrofa,2025-01-10 13:37:28,0.8
scrofa,2025-01-10 13:37:28,0.5
scrofa,2025-01-10 13:37:29,0.81
scrofa,2025-01-10 13:37:29,0.6
scrofa,2025-01-10 13:37:29,0.76
scrofa,2025-01-10 13:37:29,0.62
scrofa,2025-01-10 13:37:29,0.79
scrofa,2025-01-10 13:37:29,0.59
scrofa,2025-01-10 13:37:29,0.85
scrofa,2025-01-10 13:37:29,0.62
scrofa,2025-01-10 13:37:29,0.76
scrofa,2025-01-10 13:37:29,0.6
scrofa,2025-01-10 13:37:29,0.8
scrofa,2025-01-10 13:37:29,0.58
scrofa,2025-01-10 13:37:29,0.89
scrofa,2025-01-10 13:37:29,0.8
scrofa,2025-01-10 13:37:29,0.58
scrofa,2025-01-10 13:37:29,0.9
scrofa,2025-01-10 13:37:29,0.81
scrofa,2025-01-10 13:37:29,0.61
scrofa,2025-01-10 13:37:29,0.79
scrofa,2025-01-10 13:37:29,0.59
scrofa,2025-01-10 13:37:30,0.81
scrofa,2025-01-10 13:37:30,0.57
scrofa,2025-01-10 13:37:30,0.81
scrofa,2025-01-10 13:37:30,0.57
scrofa,2025-01-10 13:37:30,0.8
scrofa,2025-01-10 13:37:30,0.6
scrofa,2025-01-10 13:37:30,0.84
scrofa,2025-01-10 13:37:30,0.55
scrofa,2025-01-10 13:37:30,0.82
scrofa,2025-01-10 13:37:30,0.62
scrofa,2025-01-10 13:37:30,0.83
scrofa,2025-01-10 13:37:30,0.59
scrofa,2025-01-10 13:37:30,0.84
scrofa,2025-01-10 13:37:30,0.58
scrofa,2025-01-10 13:37:30,0.81
scrofa,2025-01-10 13:37:30,0.58
scrofa,2025-01-10 13:37:30,0.8
scrofa,2025-01-10 13:37:30,0.56
scrofa,2025-01-10 13:37:30,0.85
scrofa,2025-01-10 13:37:30,0.6
scrofa,2025-01-10 13:37:31,0.83
scrofa,2025-01-10 13:37:31,0.59
scrofa,2025-01-10 13:37:31,0.81
scrofa,2025-01-10 13:37:31,0.62
scrofa,2025-01-10 13:37:31,0.8
scrofa,2025-01-10 13:37:31,0.61
scrofa,2025-01-10 13:37:31,0.82
scrofa,2025-01-10 13:37:31,0.52
scrofa,2025-01-10 13:37:31,0.81
scrofa,2025-01-10 13:37:31,0.61
scrofa,2025-01-10 13:37:31,0.82
scrofa,2025-01-10 13:37:31,0.56
scrofa,2025-01-10 13:37:31,0.78
scrofa,2025-01-10 13:37:31,0.55
scrofa,2025-01-10 13:37:31,0.8
scrofa,2025-01-10 13:37:31,0.61
scrofa,2025-01-10 13:37:31,0.79
scrofa,2025-01-10 13:37:31,0.58
scrofa,2025-01-10 13:37:31,0.89
scrofa,2025-01-10 13:37:31,0.77
scrofa,2025-01-10 13:37:31,0.66
scrofa,2025-01-10 13:37:32,0.75
scrofa,2025-01-10 13:37:32,0.57
scrofa,2025-01-10 13:37:32,0.76
scrofa,2025-01-10 13:37:32,0.61
scrofa,2025-01-10 13:37:32,0.75
scrofa,2025-01-10 13:37:32,0.64
scrofa,2025-01-10 13:37:32,0.77
scrofa,2025-01-10 13:37:32,0.6
scrofa,2025-01-10 13:37:32,0.78
scrofa,2025-01-10 13:37:32,0.58
scrofa,2025-01-10 13:37:32,0.75
scrofa,2025-01-10 13:37:32,0.63
scrofa,2025-01-10 13:37:32,0.75
scrofa,2025-01-10 13:37:32,0.62
scrofa,2025-01-10 13:37:32,0.78
scrofa,2025-01-10 13:37:32,0.62
scrofa,2025-01-10 13:37:32,0.78
scrofa,2025-01-10 13:37:32,0.79
scrofa,2025-01-10 13:37:32,0.65
scrofa,2025-01-10 13:37:33,0.76
scrofa,2025-01-10 13:37:33,0.58
scrofa,2025-01-10 13:37:33,0.77
scrofa,2025-01-10 13:37:33,0.59
scrofa,2025-01-10 13:37:33,0.74
scrofa,2025-01-10 13:37:33,0.62
scrofa,2025-01-10 13:37:33,0.78
scrofa,2025-01-10 13:37:33,0.59
scrofa,2025-01-10 13:37:33,0.72
scrofa,2025-01-10 13:37:33,0.64
scrofa,2025-01-10 13:37:33,0.78
scrofa,2025-01-10 13:37:33,0.57
scrofa,2025-01-10 13:37:33,0.79
scrofa,2025-01-10 13:37:33,0.59
scrofa,2025-01-10 13:37:33,0.8
scrofa,2025-01-10 13:37:33,0.61
